date_id,T_name,T_irret,TF_name,TF_irret,FutYHret,X10_5
2019/8/20,T1912.CFE,0.031366667,TF1912.CFE,0.0299,14.67,10.16
2019/8/21,T1912.CFE,0.031666667,TF1912.CFE,0.0302,14.67,9.92
2019/8/22,T1912.CFE,0.0316,TF1912.CFE,0.0301,15,9.92
2019/8/23,T1912.CFE,0.0315,TF1912.CFE,0.03,15,9.96
2019/8/26,T1912.CFE,0.031333333,TF1912.CFE,0.029833333,15,10.14
2019/8/27,T1912.CFE,0.0314,TF1912.CFE,0.03,14,10.28
2019/8/28,T1912.CFE,0.031366667,TF1912.CFE,0.0299,14.67,9.95
2019/8/29,T1912.CFE,0.030866667,TF1912.CFE,0.0295,13.67,9.84
2019/8/30,T1912.CFE,0.0313,TF1912.CFE,0.0299,14,9.77
2019/9/2,T1912.CFE,0.0315,TF1912.CFE,0.0301,14,9.71
2019/9/3,T1912.CFE,0.031566667,TF1912.CFE,0.030266667,13,8.81
2019/9/4,T1912.CFE,0.031366667,TF1912.CFE,0.0301,12.67,9.04
2019/9/5,T1912.CFE,0.031066667,TF1912.CFE,0.029633333,14.33,9.11
2019/9/6,T1912.CFE,0.031,TF1912.CFE,0.0295,15,10.75
2019/9/9,T1912.CFE,0.031166667,TF1912.CFE,0.0297,14.67,9.1
2019/9/10,T1912.CFE,0.031333333,TF1912.CFE,0.0299,14.33,9.12
2019/9/11,T1912.CFE,0.031466667,TF1912.CFE,0.0299,15.67,10.58
2019/9/12,T1912.CFE,0.0319,TF1912.CFE,0.0303,16,10.98
2019/9/16,T1912.CFE,0.0318,TF1912.CFE,0.0302,16,11.49
2019/9/17,T1912.CFE,0.0319,TF1912.CFE,0.030366667,15.33,12.16
2019/9/18,T1912.CFE,0.0321,TF1912.CFE,0.0305,16,12.66
2019/9/19,T1912.CFE,0.032,TF1912.CFE,0.0304,16,11.5
2019/9/20,T1912.CFE,0.0319,TF1912.CFE,0.030266667,16.33,11.32
2019/9/23,T1912.CFE,0.0319,TF1912.CFE,0.030266667,16.33,12.27
2019/9/24,T1912.CFE,0.032,TF1912.CFE,0.0304,16,12.71
2019/9/25,T1912.CFE,0.0319,TF1912.CFE,0.0303,16,12.97
2019/9/26,T1912.CFE,0.0322,TF1912.CFE,0.030533333,16.67,13.75
2019/9/27,T1912.CFE,0.0324,TF1912.CFE,0.030766667,16.33,13.7
2019/9/30,T1912.CFE,0.032266667,TF1912.CFE,0.030566667,17,15.48
2019/10/8,T1912.CFE,0.031966667,TF1912.CFE,0.0303,16.67,11.82
2019/10/9,T1912.CFE,0.032,TF1912.CFE,0.0303,17,10.82
2019/10/10,T1912.CFE,0.0321,TF1912.CFE,0.0305,16,11.64
2019/10/11,T1912.CFE,0.0324,TF1912.CFE,0.030766667,16.33,12.22
2019/10/14,T1912.CFE,0.0323,TF1912.CFE,0.030733333,15.67,12.01
2019/10/15,T1912.CFE,0.0323,TF1912.CFE,0.030666667,16.33,12.77
2019/10/16,T1912.CFE,0.032366667,TF1912.CFE,0.030733333,16.33,12.68
2019/10/17,T1912.CFE,0.032133333,TF1912.CFE,0.0305,16.33,12.6
2019/10/18,T1912.CFE,0.0324,TF1912.CFE,0.030766667,16.33,13.26
2019/10/21,T1912.CFE,0.032866667,TF1912.CFE,0.031133333,17.33,19.3
2019/10/22,T1912.CFE,0.032866667,TF1912.CFE,0.031166667,17,18.8
2019/10/23,T1912.CFE,0.0327,TF1912.CFE,0.031033333,16.67,18.48
2019/10/24,T1912.CFE,0.0327,TF1912.CFE,0.030966667,17.33,20.55
2019/10/25,T1912.CFE,0.032866667,TF1912.CFE,0.031066667,18,20.23
2019/10/28,T1912.CFE,0.033166667,TF1912.CFE,0.031333333,18.33,21.81
2019/10/29,T1912.CFE,0.033233333,TF1912.CFE,0.031433333,18,22.04
2019/10/30,T1912.CFE,0.0337,TF1912.CFE,0.0319,18,22.26
2019/10/31,T1912.CFE,0.033266667,TF1912.CFE,0.031533333,17.33,22.39
2019/11/1,T1912.CFE,0.033066667,TF1912.CFE,0.0313,17.67,21.7
2019/11/4,T1912.CFE,0.033233333,TF1912.CFE,0.031466667,17.67,20.52
2019/11/5,T1912.CFE,0.0328,TF1912.CFE,0.031066667,17.33,19.54
2019/11/6,T1912.CFE,0.032666667,TF1912.CFE,0.030966667,17,19.73
2019/11/7,T1912.CFE,0.032766667,TF1912.CFE,0.030966667,18,19.28
2019/11/8,T1912.CFE,0.032933333,TF1912.CFE,0.031166667,17.67,20.49
2019/11/11,T1912.CFE,0.0326,TF1912.CFE,0.030833333,17.67,20.37
2019/11/12,T1912.CFE,0.0327,TF1912.CFE,0.030933333,17.67,20.06
2019/11/13,T1912.CFE,0.032566667,TF1912.CFE,0.030833333,17.33,18.45
2019/11/14,T1912.CFE,0.032666667,TF1912.CFE,0.030933333,17.33,20.16
2019/11/15,T1912.CFE,0.0325,TF1912.CFE,0.030766667,17.33,19.06
2019/11/18,T1912.CFE,0.032,TF1912.CFE,0.0303,17,18.56
2019/11/19,T1912.CFE,0.0319,TF1912.CFE,0.0301,18,18.33
2019/11/20,T2003.CFE,0.0324,TF2003.CFE,0.0308,16,19.29
2019/11/21,T2003.CFE,0.0324,TF2003.CFE,0.030666667,17.33,20.8
2019/11/22,T2003.CFE,0.0324,TF2003.CFE,0.030633333,17.67,21.33
2019/11/25,T2003.CFE,0.032666667,TF2003.CFE,0.030933333,17.33,19.04
2019/11/26,T2003.CFE,0.032533333,TF2003.CFE,0.030833333,17,17.16
2019/11/27,T2003.CFE,0.0325,TF2003.CFE,0.0308,17,18.25
2019/11/28,T2003.CFE,0.032533333,TF2003.CFE,0.0308,17.33,18.92
2019/11/29,T2003.CFE,0.0325,TF2003.CFE,0.030733333,17.67,18.96
2019/12/2,T2003.CFE,0.032933333,TF2003.CFE,0.031133333,18,19.38
2019/12/3,T2003.CFE,0.032866667,TF2003.CFE,0.031033333,18.33,18.83
2019/12/4,T2003.CFE,0.032766667,TF2003.CFE,0.030833333,19.33,19.68
2019/12/5,T2003.CFE,0.0327,TF2003.CFE,0.030733333,19.67,19.72
2019/12/6,T2003.CFE,0.032933333,TF2003.CFE,0.031033333,19,17.9
2019/12/9,T2003.CFE,0.033,TF2003.CFE,0.0311,19,18.78
2019/12/10,T2003.CFE,0.032833333,TF2003.CFE,0.0309,19.33,17.79
2019/12/11,T2003.CFE,0.032666667,TF2003.CFE,0.030766667,19,17.7
2019/12/12,T2003.CFE,0.0326,TF2003.CFE,0.030633333,19.67,18.73
2019/12/13,T2003.CFE,0.032833333,TF2003.CFE,0.030866667,19.67,19.24
2019/12/16,T2003.CFE,0.032866667,TF2003.CFE,0.0309,19.67,19.41
2019/12/17,T2003.CFE,0.0332,TF2003.CFE,0.031233333,19.67,19.95
2019/12/18,T2003.CFE,0.033233333,TF2003.CFE,0.031233333,20,19.67
2019/12/19,T2003.CFE,0.033166667,TF2003.CFE,0.031133333,20.33,21.39
2019/12/20,T2003.CFE,0.032766667,TF2003.CFE,0.030733333,20.33,20.54
2019/12/23,T2003.CFE,0.0326,TF2003.CFE,0.0305,21,21.94
2019/12/24,T2003.CFE,0.032533333,TF2003.CFE,0.0304,21.33,22.97
2019/12/25,T2003.CFE,0.032466667,TF2003.CFE,0.0303,21.67,22.16
2019/12/26,T2003.CFE,0.0322,TF2003.CFE,0.030033333,21.67,22.92
2019/12/27,T2003.CFE,0.0323,TF2003.CFE,0.0301,22,24.26
2019/12/30,T2003.CFE,0.0323,TF2003.CFE,0.0302,21,24.17
2019/12/31,T2003.CFE,0.032366667,TF2003.CFE,0.0301,22.67,24.68
2020/1/2,T2003.CFE,0.0326,TF2003.CFE,0.0304,22,24.61
2020/1/3,T2003.CFE,0.032566667,TF2003.CFE,0.0305,20.67,21.27
2020/1/6,T2003.CFE,0.0323,TF2003.CFE,0.030133333,21.67,21.49
2020/1/7,T2003.CFE,0.032533333,TF2003.CFE,0.030333333,22,22.74
2020/1/8,T2003.CFE,0.032433333,TF2003.CFE,0.0302,22.33,23.74
2020/1/9,T2003.CFE,0.0322,TF2003.CFE,0.0298,24,23.12
2020/1/10,T2003.CFE,0.0319,TF2003.CFE,0.029566667,23.33,22.02
2020/1/13,T2003.CFE,0.0319,TF2003.CFE,0.029566667,23.33,21.26
2020/1/14,T2003.CFE,0.032,TF2003.CFE,0.0297,23,20.74
2020/1/15,T2003.CFE,0.0319,TF2003.CFE,0.029566667,23.33,21.74
2020/1/16,T2003.CFE,0.032,TF2003.CFE,0.029666667,23.33,20.68
2020/1/17,T2003.CFE,0.0318,TF2003.CFE,0.029366667,24.33,20.26
2020/1/20,T2003.CFE,0.031433333,TF2003.CFE,0.028866667,25.67,23.18
2020/1/21,T2003.CFE,0.031066667,TF2003.CFE,0.028666667,24,21.67
2020/1/22,T2003.CFE,0.031066667,TF2003.CFE,0.028766667,23,20.19
2020/1/23,T2003.CFE,0.0305,TF2003.CFE,0.0283,22,17.9
2020/2/3,T2003.CFE,0.0283,TF2003.CFE,0.0264,19,20.22
2020/2/4,T2003.CFE,0.0286,TF2003.CFE,0.0266,20,22.02
2020/2/5,T2003.CFE,0.0286,TF2003.CFE,0.0266,20,20.89
2020/2/6,T2003.CFE,0.028566667,TF2003.CFE,0.0265,20.67,20.76
2020/2/7,T2003.CFE,0.0281,TF2003.CFE,0.0261,20,20.54
2020/2/10,T2003.CFE,0.0282,TF2003.CFE,0.0261,21,23.29
2020/2/11,T2003.CFE,0.0287,TF2003.CFE,0.0264,23,22.64
2020/2/12,T2003.CFE,0.0287,TF2003.CFE,0.0262,25,22.61
2020/2/13,T2003.CFE,0.0286,TF2003.CFE,0.026166667,24.33,21.78
2020/2/14,T2003.CFE,0.0291,TF2003.CFE,0.026533333,25.67,24.09
2020/2/17,T2003.CFE,0.0295,TF2003.CFE,0.0268,27,24.91
2020/2/18,T2003.CFE,0.028966667,TF2003.CFE,0.026466667,25,22.07
2020/2/19,T2006.CFE,0.0298,TF2006.CFE,0.027633333,21.67,21.93
2020/2/20,T2006.CFE,0.0302,TF2006.CFE,0.028033333,21.67,23.61
2020/2/21,T2006.CFE,0.0296,TF2006.CFE,0.027533333,20.67,19.98
2020/2/24,T2006.CFE,0.0292,TF2006.CFE,0.0271,21,19.05
2020/2/25,T2006.CFE,0.0293,TF2006.CFE,0.027133333,21.67,18.57
2020/2/26,T2006.CFE,0.029333333,TF2006.CFE,0.0272,21.33,17.45
2020/2/27,T2006.CFE,0.028866667,TF2006.CFE,0.0267,21.67,17.64
2020/2/28,T2006.CFE,0.0283,TF2006.CFE,0.026366667,19.33,19.07
2020/3/2,T2006.CFE,0.028533333,TF2006.CFE,0.0265,20.33,19.51
2020/3/3,T2006.CFE,0.028633333,TF2006.CFE,0.026533333,21,20.61
2020/3/4,T2006.CFE,0.028033333,TF2006.CFE,0.025833333,22,19.5
2020/3/5,T2006.CFE,0.028033333,TF2006.CFE,0.0258,22.33,19.6
2020/3/6,T2006.CFE,0.027566667,TF2006.CFE,0.0253,22.67,18
2020/3/9,T2006.CFE,0.0267,TF2006.CFE,0.0247,20,15.25
2020/3/10,T2006.CFE,0.027866667,TF2006.CFE,0.025766667,21,20.81
2020/3/11,T2006.CFE,0.027566667,TF2006.CFE,0.0255,20.67,14.73
2020/3/12,T2006.CFE,0.027533333,TF2006.CFE,0.0254,21.33,22.57
2020/3/13,T2006.CFE,0.028233333,TF2006.CFE,0.0259,23.33,16.32
2020/3/16,T2006.CFE,0.028333333,TF2006.CFE,0.026033333,23,19.47
2020/3/17,T2006.CFE,0.028766667,TF2006.CFE,0.0263,24.67,24.37
2020/3/18,T2006.CFE,0.028266667,TF2006.CFE,0.0259,23.67,21.79
2020/3/19,T2006.CFE,0.028933333,TF2006.CFE,0.0263,26.33,23.35
2020/3/20,T2006.CFE,0.028633333,TF2006.CFE,0.0259,27.33,21.71
2020/3/23,T2006.CFE,0.027833333,TF2006.CFE,0.0252,26.33,20.96
2020/3/24,T2006.CFE,0.027633333,TF2006.CFE,0.0248,28.33,22.21
2020/3/25,T2006.CFE,0.0274,TF2006.CFE,0.024566667,28.33,23.94
2020/3/26,T2006.CFE,0.027033333,TF2006.CFE,0.024233333,28,26.78
2020/3/27,T2006.CFE,0.027366667,TF2006.CFE,0.024633333,27.33,26.67
2020/3/30,T2006.CFE,0.0273,TF2006.CFE,0.0241,32,29.03
2020/3/31,T2006.CFE,0.0269,TF2006.CFE,0.023733333,31.67,31.04
2020/4/1,T2006.CFE,0.0265,TF2006.CFE,0.023633333,28.67,29.88
2020/4/2,T2006.CFE,0.0269,TF2006.CFE,0.024,29,30.32
2020/4/3,T2006.CFE,0.027366667,TF2006.CFE,0.024166667,32,34.3
2020/4/7,T2006.CFE,0.0261,TF2006.CFE,0.021833333,42.67,43.73
2020/4/8,T2006.CFE,0.0258,TF2006.CFE,0.0212,46,44.19
2020/4/9,T2006.CFE,0.026133333,TF2006.CFE,0.021233333,49,48.5
2020/4/10,T2006.CFE,0.026433333,TF2006.CFE,0.0219,45.33,49.35
2020/4/13,T2006.CFE,0.026233333,TF2006.CFE,0.0216,46.33,49.51
2020/4/14,T2006.CFE,0.0263,TF2006.CFE,0.021366667,49.33,52.78
2020/4/15,T2006.CFE,0.0259,TF2006.CFE,0.020633333,52.67,53.62
2020/4/16,T2006.CFE,0.0257,TF2006.CFE,0.020866667,48.33,51.83
2020/4/17,T2006.CFE,0.026,TF2006.CFE,0.021,50,53.58
2020/4/20,T2006.CFE,0.0265,TF2006.CFE,0.021066667,54.33,57.15
2020/4/21,T2006.CFE,0.0264,TF2006.CFE,0.020533333,58.67,60.98
2020/4/22,T2006.CFE,0.0259,TF2006.CFE,0.019433333,64.67,69.3
2020/4/23,T2006.CFE,0.024833333,TF2006.CFE,0.019,58.33,68.67
2020/4/24,T2006.CFE,0.0247,TF2006.CFE,0.019233333,54.67,64.59
2020/4/27,T2006.CFE,0.0249,TF2006.CFE,0.0191,58,65.28
2020/4/28,T2006.CFE,0.024633333,TF2006.CFE,0.0185,61.33,66.14
2020/4/29,T2006.CFE,0.0244,TF2006.CFE,0.0177,67,68.9
2020/4/30,T2006.CFE,0.025033333,TF2006.CFE,0.0179,71.33,73.49
2020/5/6,T2006.CFE,0.0256,TF2006.CFE,0.0183,73,72.41
2020/5/7,T2006.CFE,0.0263,TF2006.CFE,0.019566667,67.33,69.82
2020/5/8,T2006.CFE,0.0264,TF2006.CFE,0.019533333,68.67,67.05
2020/5/11,T2006.CFE,0.0272,TF2006.CFE,0.0204,68,66.93
2020/5/12,T2006.CFE,0.0268,TF2006.CFE,0.020233333,65.67,65.1
2020/5/13,T2006.CFE,0.027233333,TF2006.CFE,0.020233333,70,63.18
2020/5/14,T2006.CFE,0.027266667,TF2006.CFE,0.020033333,72.33,65.64
2020/5/15,T2009.CFE,0.0281,TF2009.CFE,0.020933333,71.67,70.06
2020/5/18,T2009.CFE,0.029,TF2009.CFE,0.022033333,69.67,66.08
2020/5/19,T2009.CFE,0.0287,TF2009.CFE,0.0224,63,61.91
2020/5/20,T2009.CFE,0.028333333,TF2009.CFE,0.022833333,55,55.09
2020/5/21,T2009.CFE,0.028166667,TF2009.CFE,0.022933333,52.33,52.33
2020/5/22,T2009.CFE,0.027366667,TF2009.CFE,0.0218,55.67,55.29
2020/5/25,T2009.CFE,0.027966667,TF2009.CFE,0.022766667,52,54.57
2020/5/26,T2009.CFE,0.0286,TF2009.CFE,0.0238,48,51.16
2020/5/27,T2009.CFE,0.028566667,TF2009.CFE,0.0245,40.67,45.97
2020/5/28,T2009.CFE,0.027966667,TF2009.CFE,0.0237,42.67,46.85
2020/5/29,T2009.CFE,0.028266667,TF2009.CFE,0.0237,45.67,49.74
2020/6/1,T2009.CFE,0.0287,TF2009.CFE,0.0239,48,48.62
2020/6/2,T2009.CFE,0.0292,TF2009.CFE,0.025066667,41.33,41.89
2020/6/3,T2009.CFE,0.0295,TF2009.CFE,0.025233333,42.67,41.12
2020/6/4,T2009.CFE,0.0298,TF2009.CFE,0.025866667,39.33,35.54
2020/6/5,T2009.CFE,0.0302,TF2009.CFE,0.0264,38,32.71
2020/6/8,T2009.CFE,0.0297,TF2009.CFE,0.026,37,31.29
2020/6/9,T2009.CFE,0.0298,TF2009.CFE,0.025666667,41.33,32.04
2020/6/10,T2009.CFE,0.0299,TF2009.CFE,0.026033333,38.67,29.97
2020/6/11,T2009.CFE,0.029233333,TF2009.CFE,0.025666667,35.67,27.83
2020/6/12,T2009.CFE,0.0289,TF2009.CFE,0.025266667,36.33,27.79
2020/6/15,T2009.CFE,0.028466667,TF2009.CFE,0.024866667,36,26.81
2020/6/16,T2009.CFE,0.0297,TF2009.CFE,0.026166667,35.33,23.41
2020/6/17,T2009.CFE,0.0298,TF2009.CFE,0.0266,32,23.55
2020/6/18,T2009.CFE,0.029733333,TF2009.CFE,0.0266,31.33,23.43
2020/6/19,T2009.CFE,0.0298,TF2009.CFE,0.0268,30,26.65
2020/6/22,T2009.CFE,0.0299,TF2009.CFE,0.026633333,32.67,26.24
2020/6/23,T2009.CFE,0.0302,TF2009.CFE,0.0271,31,24.7
2020/6/24,T2009.CFE,0.0297,TF2009.CFE,0.026033333,36.67,26.59
2020/6/29,T2009.CFE,0.0296,TF2009.CFE,0.0258,38,27.14
2020/6/30,T2009.CFE,0.0295,TF2009.CFE,0.025833333,36.67,26
2020/7/1,T2009.CFE,0.0296,TF2009.CFE,0.025933333,36.67,24.99
2020/7/2,T2009.CFE,0.0295,TF2009.CFE,0.025766667,37.33,26.89
2020/7/3,T2009.CFE,0.03,TF2009.CFE,0.026,40,29.19
2020/7/6,T2009.CFE,0.0311,TF2009.CFE,0.0282,29,22.01
2020/7/7,T2009.CFE,0.0312,TF2009.CFE,0.028466667,27.33,20.84
2020/7/8,T2009.CFE,0.0318,TF2009.CFE,0.029266667,25.33,19.81
2020/7/9,T2009.CFE,0.0318,TF2009.CFE,0.0295,23,19.38
2020/7/10,T2009.CFE,0.031666667,TF2009.CFE,0.029,26.67,18.1
2020/7/13,T2009.CFE,0.0319,TF2009.CFE,0.0296,23,16.33
2020/7/14,T2009.CFE,0.031666667,TF2009.CFE,0.029066667,26,16.57
2020/7/15,T2009.CFE,0.0312,TF2009.CFE,0.028433333,27.67,19.14
2020/7/16,T2009.CFE,0.0309,TF2009.CFE,0.0279,30,23.04
2020/7/17,T2009.CFE,0.031,TF2009.CFE,0.028066667,29.33,23.08
2020/7/20,T2009.CFE,0.031,TF2009.CFE,0.027866667,31.33,24.15
2020/7/21,T2009.CFE,0.0308,TF2009.CFE,0.0273,35,25.64
2020/7/22,T2009.CFE,0.0304,TF2009.CFE,0.0268,36,26.18
2020/7/23,T2009.CFE,0.0303,TF2009.CFE,0.0269,34,25.99
2020/7/24,T2009.CFE,0.03,TF2009.CFE,0.0266,34,23.91
2020/7/27,T2009.CFE,0.0302,TF2009.CFE,0.0268,34,24.37
2020/7/28,T2009.CFE,0.0306,TF2009.CFE,0.027366667,32.33,24.71
2020/7/29,T2009.CFE,0.0309,TF2009.CFE,0.0277,32,25.44
2020/7/30,T2009.CFE,0.031,TF2009.CFE,0.0277,33,26.38
2020/7/31,T2009.CFE,0.031366667,TF2009.CFE,0.028166667,32,25.42
2020/8/3,T2009.CFE,0.0311,TF2009.CFE,0.0275,36,25.6
2020/8/4,T2009.CFE,0.031,TF2009.CFE,0.027866667,31.33,23.23
2020/8/5,T2009.CFE,0.0312,TF2009.CFE,0.028433333,27.67,19.01
2020/8/6,T2009.CFE,0.0313,TF2009.CFE,0.028833333,24.67,15.29
2020/8/7,T2009.CFE,0.0314,TF2009.CFE,0.028866667,25.33,15.09
2020/8/10,T2009.CFE,0.030966667,TF2009.CFE,0.028266667,27,14.26
2020/8/11,T2009.CFE,0.031,TF2009.CFE,0.028566667,24.33,12.76
2020/8/12,T2009.CFE,0.031,TF2009.CFE,0.028533333,24.67,9.19
2020/8/13,T2009.CFE,0.0307,TF2009.CFE,0.028266667,24.33,11.2
2020/8/14,T2009.CFE,0.0306,TF2009.CFE,0.028066667,25.33,11.92
2020/8/17,T2009.CFE,0.0306,TF2009.CFE,0.0278,28,12.69
2020/8/18,T2009.CFE,0.0308,TF2009.CFE,0.028066667,27.33,12.38
2020/8/19,T2009.CFE,0.0311,TF2009.CFE,0.028566667,25.33,10.69
2020/8/20,T2012.CFE,0.032233333,TF2012.CFE,0.0301,21.33,9.17
2020/8/21,T2012.CFE,0.031966667,TF2012.CFE,0.0298,21.67,10.07
2020/8/24,T2012.CFE,0.032033333,TF2012.CFE,0.0298,22.33,9.48
2020/8/25,T2012.CFE,0.0326,TF2012.CFE,0.0304,22,9.53
2020/8/26,T2012.CFE,0.032766667,TF2012.CFE,0.030666667,21,8.52
2020/8/27,T2012.CFE,0.032666667,TF2012.CFE,0.0307,19.67,6.88
2020/8/28,T2012.CFE,0.032866667,TF2012.CFE,0.030966667,19,8.57
2020/8/31,T2012.CFE,0.032466667,TF2012.CFE,0.0304,20.67,6.03
2020/9/1,T2012.CFE,0.032566667,TF2012.CFE,0.030566667,20,5.65
2020/9/2,T2012.CFE,0.032866667,TF2012.CFE,0.0311,17.67,4.59
2020/9/3,T2012.CFE,0.032766667,TF2012.CFE,0.0312,15.67,1.63
2020/9/4,T2012.CFE,0.032866667,TF2012.CFE,0.031366667,15,2.83
2020/9/7,T2012.CFE,0.033066667,TF2012.CFE,0.031533333,15.33,4.48
2020/9/8,T2012.CFE,0.0326,TF2012.CFE,0.0311,15,3.5
2020/9/9,T2012.CFE,0.032233333,TF2012.CFE,0.0305,17.33,4.55
2020/9/10,T2012.CFE,0.032066667,TF2012.CFE,0.0301,19.67,8.5
2020/9/11,T2012.CFE,0.032566667,TF2012.CFE,0.0306,19.67,9.43
2020/9/14,T2012.CFE,0.032966667,TF2012.CFE,0.030866667,21,8.67
2020/9/15,T2012.CFE,0.032466667,TF2012.CFE,0.03,24.67,10.87
2020/9/16,T2012.CFE,0.032466667,TF2012.CFE,0.03,24.67,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
,,,,,,0
