"","date_id","sec_name","irret"
"276",2016-05-04,"T1606.CFE",0.0302
"277",2016-05-05,"T1609.CFE",0.0319333333333333
"278",2016-05-06,"T1609.CFE",0.0318666666666667
"279",2016-05-09,"T1609.CFE",0.0310666666666667
"280",2016-05-10,"T1609.CFE",0.031
"281",2016-05-11,"T1609.CFE",0.031
"282",2016-05-12,"T1609.CFE",0.0306333333333333
"283",2016-05-13,"T1609.CFE",0.0308333333333333
"284",2016-05-16,"T1609.CFE",0.0311666666666667
"285",2016-05-17,"T1609.CFE",0.0312
"286",2016-05-18,"T1609.CFE",0.0314666666666667
"287",2016-05-19,"T1609.CFE",0.0314333333333333
"288",2016-05-20,"T1609.CFE",0.0311
"289",2016-05-23,"T1609.CFE",0.0311333333333333
"290",2016-05-24,"T1609.CFE",0.0309
"291",2016-05-25,"T1609.CFE",0.0309
"292",2016-05-26,"T1609.CFE",0.031
"293",2016-05-27,"T1609.CFE",0.0311333333333333
"294",2016-05-30,"T1609.CFE",0.0312666666666667
"295",2016-05-31,"T1609.CFE",0.0311
"296",2016-06-01,"T1609.CFE",0.0311
"297",2016-06-02,"T1609.CFE",0.0313
"298",2016-06-03,"T1609.CFE",0.0312666666666667
"299",2016-06-06,"T1609.CFE",0.0311333333333333
"300",2016-06-07,"T1609.CFE",0.0312333333333333
"301",2016-06-08,"T1609.CFE",0.0313
"302",2016-06-13,"T1609.CFE",0.031
"303",2016-06-14,"T1609.CFE",0.0307
"304",2016-06-15,"T1609.CFE",0.0306333333333333
"305",2016-06-16,"T1609.CFE",0.0303
"306",2016-06-17,"T1609.CFE",0.0303
"307",2016-06-20,"T1609.CFE",0.0303
"308",2016-06-21,"T1609.CFE",0.0302
"309",2016-06-22,"T1609.CFE",0.0301
"310",2016-06-23,"T1609.CFE",0.0302
"311",2016-06-24,"T1609.CFE",0.0297
"312",2016-06-27,"T1609.CFE",0.0293
"313",2016-06-28,"T1609.CFE",0.0297
"314",2016-06-29,"T1609.CFE",0.0299
"315",2016-06-30,"T1609.CFE",0.0294
"316",2016-07-01,"T1609.CFE",0.029
"317",2016-07-04,"T1609.CFE",0.0294666666666667
"318",2016-07-05,"T1609.CFE",0.0296
"319",2016-07-06,"T1609.CFE",0.0292
"320",2016-07-07,"T1609.CFE",0.0289666666666667
"321",2016-07-08,"T1609.CFE",0.0288
"322",2016-07-11,"T1609.CFE",0.0292
"323",2016-07-12,"T1609.CFE",0.0294
"324",2016-07-13,"T1609.CFE",0.0296
"325",2016-07-14,"T1609.CFE",0.0294666666666667
"326",2016-07-15,"T1609.CFE",0.0291
"327",2016-07-18,"T1609.CFE",0.0292
"328",2016-07-19,"T1609.CFE",0.029
"329",2016-07-20,"T1609.CFE",0.0285666666666667
"330",2016-07-21,"T1609.CFE",0.0284
"331",2016-07-22,"T1609.CFE",0.0283666666666667
"332",2016-07-25,"T1609.CFE",0.0287
"333",2016-07-26,"T1609.CFE",0.0283666666666667
"334",2016-07-27,"T1609.CFE",0.0285
"335",2016-07-28,"T1609.CFE",0.0281
"336",2016-07-29,"T1609.CFE",0.0282
"337",2016-08-01,"T1609.CFE",0.0284
"338",2016-08-02,"T1609.CFE",0.0281666666666667
"339",2016-08-03,"T1609.CFE",0.0281
"340",2016-08-04,"T1609.CFE",0.028
"341",2016-08-05,"T1609.CFE",0.0275666666666667
"342",2016-08-08,"T1609.CFE",0.0276
"343",2016-08-09,"T1609.CFE",0.0273333333333333
"344",2016-08-10,"T1609.CFE",0.0271666666666667
"345",2016-08-11,"T1612.CFE",0.0278
"346",2016-08-12,"T1612.CFE",0.0274
"347",2016-08-15,"T1612.CFE",0.0272333333333333
"348",2016-08-16,"T1612.CFE",0.0274666666666667
"349",2016-08-17,"T1612.CFE",0.0276333333333333
