wind_cd,date_id,ctd_cd,irr,ctd_ib,irr_ib,ctd_sh,irr_sh,ctd_sz,irr_sz
T2003.CFE,2019-07-11 00:00:00,180019.IB,1.4915,180019.IB,1.4915,019580.SH,1.7576,,nan
T2003.CFE,2019-07-12 00:00:00,180019.IB,1.4917,180019.IB,1.4917,,nan,,nan
T2003.CFE,2019-07-15 00:00:00,180027.IB,1.355,180027.IB,1.355,,nan,,nan
T2003.CFE,2019-07-16 00:00:00,180027.IB,1.4086,180027.IB,1.4086,,nan,,nan
T2003.CFE,2019-07-17 00:00:00,180027.IB,1.3932,180027.IB,1.3932,019609.SH,1.7382,,nan
T2003.CFE,2019-07-18 00:00:00,180027.IB,1.6638,180027.IB,1.6638,,nan,,nan
T2003.CFE,2019-07-19 00:00:00,180019.IB,1.622,180019.IB,1.622,,nan,,nan
T2003.CFE,2019-07-22 00:00:00,180019.IB,1.5531,180019.IB,1.5531,,nan,,nan
T2003.CFE,2019-07-23 00:00:00,180011.IB,1.442,180011.IB,1.442,019572.SH,1.9963,,nan
T2003.CFE,2019-07-24 00:00:00,180011.IB,1.2808,180011.IB,1.2808,,nan,,nan
T2003.CFE,2019-07-25 00:00:00,180011.IB,1.2358,180011.IB,1.2358,,nan,,nan
T2003.CFE,2019-07-26 00:00:00,180019.IB,1.214,180019.IB,1.214,,nan,,nan
T2003.CFE,2019-07-29 00:00:00,180027.IB,1.2008,180027.IB,1.2008,,nan,,nan
T2003.CFE,2019-07-30 00:00:00,190006.IB,1.1562,190006.IB,1.1562,,nan,,nan
T2003.CFE,2019-07-31 00:00:00,160023.IB,1.5982,160023.IB,1.5982,019586.SH,0.5217,,nan
T2003.CFE,2019-08-01 00:00:00,180027.IB,1.3978,180027.IB,1.3978,,nan,,nan
T2003.CFE,2019-08-02 00:00:00,170018.IB,1.6604,170018.IB,1.6604,,nan,,nan
T2003.CFE,2019-08-05 00:00:00,160023.IB,1.7966,160023.IB,1.7966,,nan,,nan
T2003.CFE,2019-08-06 00:00:00,170004.IB,1.5252,170004.IB,1.5252,,nan,,nan
T2003.CFE,2019-08-07 00:00:00,160023.IB,1.5064,160023.IB,1.5064,,nan,,nan
T2003.CFE,2019-08-08 00:00:00,160023.IB,1.5407,160023.IB,1.5407,019609.SH,1.555,,nan
T2003.CFE,2019-08-09 00:00:00,170018.IB,1.5308,170018.IB,1.5308,,nan,,nan
T2003.CFE,2019-08-12 00:00:00,160023.IB,1.6067,160023.IB,1.6067,,nan,,nan
T2003.CFE,2019-08-13 00:00:00,170004.IB,1.8371,170004.IB,1.8371,,nan,,nan
T2003.CFE,2019-08-14 00:00:00,180004.IB,2.7867,180004.IB,2.7867,,nan,,nan
T2003.CFE,2019-08-15 00:00:00,160023.IB,1.6005,160023.IB,1.6005,,nan,,nan
T2003.CFE,2019-08-16 00:00:00,180027.IB,1.2732,180027.IB,1.2732,,nan,,nan
T2003.CFE,2019-08-19 00:00:00,180004.IB,2.5495,180004.IB,2.5495,,nan,,nan
T2003.CFE,2019-08-20 00:00:00,160023.IB,1.5601,160023.IB,1.5601,,nan,,nan
T2003.CFE,2019-08-21 00:00:00,180027.IB,1.236,180027.IB,1.236,,nan,,nan
T2003.CFE,2019-08-22 00:00:00,180027.IB,1.4228,180027.IB,1.4228,,nan,,nan
T2003.CFE,2019-08-23 00:00:00,170004.IB,1.7134,170004.IB,1.7134,019551.SH,1.927,,nan
T2003.CFE,2019-08-26 00:00:00,170004.IB,1.6166,170004.IB,1.6166,019551.SH,0.9106,,nan
T2003.CFE,2019-08-27 00:00:00,170004.IB,1.7309,170004.IB,1.7309,,nan,,nan
T2003.CFE,2019-08-28 00:00:00,180027.IB,1.7671,180027.IB,1.7671,,nan,,nan
T2003.CFE,2019-08-29 00:00:00,180011.IB,2.5265,180011.IB,2.5265,,nan,,nan
